Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Sector,Industry
CR,Crane Company,86.88,-0.30981067,-0.27,Sell,560502,48696413.76,4928627634.999999,,,Electronic Technology,Aerospace & Defense
CQQQ,Invesco China Technology ETF,38.06,-1.14285714,-0.44,Strong Sell,108258,4120299.48,,,,Miscellaneous,Investment Trusts/Mutual Funds
CQP,"Cheniere Energy Partners, LP",53.07,-2.81999634,-1.54,Buy,411902,21859639.14,25687797421,7.03146737,7.5475,Utilities,Gas Distributors
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,14.75,-0.606469,-0.09,Sell,74910,1104922.5,,,,Miscellaneous,Investment Trusts/Mutual Funds
CPTN,"Cepton, Inc.",0.519,12.82608696,0.059,Neutral,1288825,668900.175,82128732,,-0.3935,Electronic Technology,Semiconductors
CPTK.U,Crown PropTech Acquisitions,10.47,0.28735632,0.03,Buy,680,7119.6,116402126,,,Finance,Financial Conglomerates
CPTK,Crown PropTech Acquisitions,10.49,0.01048728,0.0011,Buy,2048,21483.52,116402126,26.8355078,0.3909,Finance,Financial Conglomerates
CPT,Camden Property Trust,102.87,-0.53181203,-0.55,Sell,1043226,107316658.62,10983485571,53.65077709,1.918,Finance,Real Estate Investment Trusts
CPSS,"Consumer Portfolio Services, Inc.",9.32,-1.89473684,-0.18,Sell,110767,1032348.44,197253873,3.5289663,3.2559,Finance,Finance/Rental/Leasing
CPSI,"Computer Programs and Systems, Inc.",15.73,-1.25549278,-0.2,Sell,3481765,54768163.45,228897674,46.31919906,0.3396,Technology Services,Information Technology Services
CPSH,CPS Technologies Corp.,2.85,0,0,Buy,20604,58721.4,41372150,18.02656546,0.1602,Producer Manufacturing,Metal Fabrication
CPS,Cooper-Standard Holdings Inc.,15.28,3.66350068,0.54,Buy,572562,8748747.36,262777478,,-16.1862,Producer Manufacturing,Auto Parts: OEM
CPRX,"Catalyst Pharmaceuticals, Inc.",12.46,-2.73224044,-0.35,Sell,5268503,65645547.38,1328022474.9999998,12.22647434,1.0992,Health Technology,Pharmaceuticals: Major
CPRT,"Copart, Inc.",43.88,-2.16276477,-0.97,Sell,12103859,531117332.92,42124801025,43.38111715,1.2978,Commercial Services,Miscellaneous Commercial Services
CPRI,Capri Holdings Limited,52.19,-0.83602508,-0.44,Neutral,7540741,393551272.79,6061260402,14.95201261,3.5259,Retail Trade,Apparel/Footwear Retail
CPOP,"Pop Culture Group Co., Ltd",0.3489,-0.31428571,-0.0011,Neutral,15352,5356.3128,8391045,,-0.1818,Commercial Services,Advertising/Marketing Services
CPNG,"Coupang, Inc.",18.34,-1.23855681,-0.23,Sell,6675376,122426395.84,32713861305.999996,76.80067002,0.2417,Retail Trade,Internet Retail
CPLP,Capital Product Partners L.P.,14.35,-1.44230769,-0.21,Sell,36173,519082.55,293445587,3.00353727,4.7777,Transportation,Marine Shipping
CPK,Chesapeake Utilities Corporation,111.13,0.0450126,0.05,Neutral,262120,29129395.6,1977751620.0000005,22.44551716,4.9717,Utilities,Gas Distributors
CPIX,Cumberland Pharmaceuticals Inc.,1.92,3.78378378,0.07,Buy,35872,68874.24,27592730,,-0.1237,Health Technology,Pharmaceuticals: Major
CPII,Ionic Inflation Protection ETF,19.94,0.05017561,0.01,Buy,101,2013.94,,,,Miscellaneous,Investment Trusts/Mutual Funds
CPI,IQ Real Return ETF,25.5888,-0.44740466,-0.115,Buy,512,13101.4656,,,,Miscellaneous,Investment Trusts/Mutual Funds
CPHI,"China Pharma Holdings, Inc.",0.149,-3.18325655,-0.004899,Sell,263914,39323.186,1703487,,-0.4756,Health Technology,Pharmaceuticals: Major
CPHC,Canterbury Park Holding Corporation,19.94,2.88957688,0.56,Sell,3275,65303.5,98380854,8.14043682,2.4602,Consumer Services,Movies/Entertainment
CPG,Crescent Point Energy Corporation,8.47,-0.81967213,-0.07,Buy,2685089,22742703.83,4540839274.133391,15.96397773,0.53818896,Energy Minerals,Integrated Oil
CPF,Central Pacific Financial Corp New,16.71,0.84490042,0.14,Sell,716824,11978129.04,451859968,6.74225307,2.4899,Finance,Regional Banks
CPER,United States Copper Index Fund ETV,23.44,-0.38249044,-0.09,Buy,29749,697316.56,,,,Miscellaneous,Investment Trusts/Mutual Funds
CPE,Callon Petroleum Company,38.58,-2.50189538,-0.99,Neutral,6473472,249746549.76,2629514166.9999995,2.55319149,15.1657,Energy Minerals,Oil & Gas Production
CPB,Campbell Soup Company,43.04,-1.03472063,-0.45,Neutral,8598787,370091792.48,12829876464.000002,15.07953192,2.8715,Consumer Non-Durables,Food: Major Diversified
CPAC,Cementos Pacasmayo S.A.A.,5.09,-2.30326296,-0.12,Strong Sell,6532,33247.88,482854139.77346,9.79599692,0.5196,Non-Energy Minerals,Construction Materials
CPA,"Copa Holdings, S.A.",93.7,-2.69989616,-2.6,Strong Sell,595807,55827115.9,3693262972,,8.6758,Transportation,Airlines
CP,Canadian Pacific Kansas City Limited,79.88,-0.02503129,-0.02,Strong Buy,1935271,154589447.48,74405082759.37338,23.05918506,3.47454008,Transportation,Railroads
COYA,"Coya Therapeutics, Inc.",4.42,-4.32900433,-0.2,Buy,140939,622950.38,43969800,,-1.314,Commercial Services,Miscellaneous Commercial Services
COWZ,Pacer US Cash Cows 100 ETF,50.54,-1.48148148,-0.76,Sell,1477624,74653139.4,,,,Miscellaneous,Investment Trusts/Mutual Funds
COWS,Amplify Cash Flow Dividend Leaders ETF,25.0679,-1.34476733,-0.3417,,5288,132559.0552,,,,Miscellaneous,Investment Trusts/Mutual Funds
COWG,Pacer US Large Cap Cash Cows Growth Leaders ETF,21.9747,-1.72316637,-0.3853,Sell,14329,314875.4763,,,,Miscellaneous,Investment Trusts/Mutual Funds
COUR,"Coursera, Inc.",18.22,0.33039648,0.06,Buy,4054597,73874757.33999999,2727373427,,-1.0267,Technology Services,Internet Software/Services
COTY,Coty Inc.,11.91,3.7456446,0.43,Strong Buy,9805685,116785708.35,10156910967,21.16580771,0.5832,Consumer Non-Durables,Household/Personal Care
COST,Costco Wholesale Corporation,556.36,-1.48910176,-8.41,Buy,2945317,1638656566.1200001,246550075175.00003,41.21887433,13.5183,Retail Trade,Specialty Stores
COSM,Cosmos Health Inc.,1.39,7.75193798,0.1,Buy,1183870,1645579.3,18165519,,-5.8805,Health Technology,Pharmaceuticals: Major
CORT,Corcept Therapeutics Incorporated,33.47,-0.97633136,-0.33,Buy,1594166,53356736.02,3432235094.0000005,40.56478003,0.891,Health Technology,Pharmaceuticals: Major
CORR/PA,"CorEnergy Infrastructure Trust, Inc. Depositary Shares, each representing a 1/100th fractional interest of a share of 7.375% Series A Cumulative Redeemable Pref",6,0,0,Sell,7146,42876,13301581,,-2.1302,Finance,Real Estate Investment Trusts
CORR,"CorEnergy Infrastructure Trust, Inc.",0.8294,-0.67065868,-0.0056,Sell,82017,68024.8998,13301581,,-2.1302,Finance,Real Estate Investment Trusts
CORP,Pimco Investment Grade Corporate Bond Index Exchange-Traded Fund,92.53,-0.16184722,-0.15,Strong Sell,27718,2564746.54,,,,Miscellaneous,Investment Trusts/Mutual Funds
CORN,Teucrium Corn Fund ETV,21.97,-0.72300045,-0.16,Sell,38931,855314.07,,,,Miscellaneous,Investment Trusts/Mutual Funds
COR,"Cencora, Inc.",178.29,0.73450477,1.3,Neutral,3892325,693962624.25,35810259008,21.7336714,8.2958,Distribution Services,Medical Distributors
COPX,Global X Copper Miners ETF,38.3,0.41950708,0.16,Buy,241542,9251058.6,,,,Miscellaneous,Investment Trusts/Mutual Funds
COPJ,Sprott Junior Copper Miners ETF,18.9266,0.35312831,0.0666,Sell,213,4031.3658,,,,Miscellaneous,Investment Trusts/Mutual Funds
COP,ConocoPhillips,123.57,-0.74698795,-0.93,Buy,12440960,1537329427.1999998,147973913149,11.88561645,10.4167,Energy Minerals,Oil & Gas Production
COOP,Mr. Cooper Group Inc.,54.16,-0.18429783,-0.1,Sell,1770806,95906852.96,3620517398,13.02142187,4.2372,Finance,Finance/Rental/Leasing
COOLU,Corner Growth Acquisition Corp.,10.94,-0.00091407,-0.0001,Neutral,1900,20786,114410924,,,Finance,Financial Conglomerates
COOL,Corner Growth Acquisition Corp.,10.98,0,0,Strong Buy,3364,36936.72,114410924,,-0.2361,Finance,Financial Conglomerates
COOK,"Traeger, Inc.",4,0.25062657,0.01,Sell,800868,3203472,495872742,,-2.3417,Consumer Durables,Electronics/Appliances
COO,"The Cooper Companies, Inc.",342.36,0.65859109,2.24,Sell,420789,144061322.04,16955086253.000002,61.87154372,5.5704,Health Technology,Medical Specialties
CONY,Tidal ETF Trust II YieldMax COIN Option Income Strategy ETF,21.19,-0.70290534,-0.15,Buy,118897,2519427.43,,,,Miscellaneous,Investment Trusts/Mutual Funds
CONXU,CONX Corp.,10.43,0.77294686,0.08,Strong Buy,5100,53193,224018279,,,Finance,Financial Conglomerates
CONX,CONX Corp.,10.43,0.09596929,0.01,Buy,2532,26408.76,224018279.00000003,,-0.055,Finance,Financial Conglomerates
CONN,"Conn's, Inc.",4,4.16666667,0.16,Neutral,422693,1690772,97357651,,-5.6772,Retail Trade,Electronics/Appliance Stores
CONL,GraniteShares 1.5x COIN Daily ETF,11.8,-1.99335548,-0.24,Buy,125824,1484723.2,,,,Miscellaneous,Investment Trusts/Mutual Funds
COMT,iShares GSCI Commodity Dynamic Roll Strategy ETF,29.7,-0.2016129,-0.06,Buy,55632,1652270.4,,,,Miscellaneous,Investment Trusts/Mutual Funds
COMSP,COMSovereign Holding Corp. - 9.25% Series A Cumulative Redeemable Perpetual Preferred Stock,1.8,2.27272727,0.04,Sell,245,441,3756999,,,Electronic Technology,Telecommunications Equipment
COMS,COMSovereign Holding Corp.,1.4,-0.70921986,-0.01,Sell,24969,34956.6,3756999,,,Electronic Technology,Telecommunications Equipment
COMP,"Compass, Inc.",3.22,1.25786164,0.04,Sell,8646559,27841919.98,1560443712,,-1.1566,Technology Services,Packaged Software
COMM,"CommScope Holding Company, Inc.",3.55,-2.73972603,-0.1,Sell,7389588,26233037.4,752313871,,-5.9605,Electronic Technology,Telecommunications Equipment
COMB,GraniteShares Bloomberg Commodity Broad Strategy No K-1 ETF,22.11,-0.31559964,-0.07,Neutral,21611,477819.21,,,,Miscellaneous,Investment Trusts/Mutual Funds
COM,Direxion Auspice Broad Commodity Strategy ETF,30.35,-0.57330057,-0.175,Buy,15472,469575.2,,,,Miscellaneous,Investment Trusts/Mutual Funds
COLM,Columbia Sportswear Company,71.76,0.02787845,0.02,Sell,658373,47244846.48,4401059129,15.30455554,4.7018,Consumer Non-Durables,Apparel/Footwear
COLL,"Collegium Pharmaceutical, Inc.",22.65,-2.32858991,-0.54,Strong Sell,767776,17390126.4,786726323.0000001,,-0.333,Health Technology,Pharmaceuticals: Major
COLD,"Americold Realty Trust, Inc.",33.01,1.04071013,0.34,Buy,3744158,123594655.58,8921115243,,-0.404,Finance,Real Estate Investment Trusts
COLB,"Columbia Banking System, Inc.",20.89,0.28804609,0.06,Buy,2227706,46536778.34,4357044539,9.24704528,2.2653,Finance,Regional Banks
COKE,"Coca-Cola Consolidated, Inc.",644.42,-2.36060606,-15.58,Sell,74896,48264480.32,6040592380,12.67418099,50.955,Consumer Non-Durables,Beverages: Non-Alcoholic
COIN,"Coinbase Global, Inc.",82.15,-1.55781905,-1.3,Buy,6272230,515263694.50000006,19484029164,,-5.6447,Finance,Investment Banks/Brokers
COHU,"Cohu, Inc.",34.83,-0.20057307,-0.07,Sell,854515,29762757.45,1657865250.9999998,23.10141275,1.5277,Electronic Technology,Semiconductors
COHR,Coherent Corp.,32.41,-3.97037037,-1.34,Sell,4474847,145029791.26999998,4874377234.999999,,-2.9246,Electronic Technology,Electronic Equipment/Instruments
COHN,Cohen & Company Inc.,8.37,-15.53985873,-1.54,Sell,16406,137318.22,15244674,,-8.856,Finance,Investment Banks/Brokers
COGT,"Cogent Biosciences, Inc.",11.76,0.34129693,0.04,Sell,2741874,32244438.24,1005071337,,-2.2011,Health Technology,Biotechnology
COFS,"ChoiceOne Financial Services, Inc.",23.39,2.27372103,0.52,Sell,40658,950990.62,176313773,7.53932439,3.1058,Finance,Regional Banks
COF/PN,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred S",16,-1.35635018,-0.22,Sell,53615,857840,39845372136,1.22515238,13.097,Finance,Major Banks
COF/PL,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Seri",16.49,0.54878049,0.09,Buy,37830,623816.7,39845372136,1.26267267,13.097,Finance,Major Banks
COF/PK,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred S",17.24,0,0,Strong Sell,4649,80148.76,39845372136,1.32010169,13.097,Finance,Major Banks
COF/PJ,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock, Ser",18.13,-0.38461538,-0.07,Neutral,58532,1061185.16,39845372136,1.38825079,13.097,Finance,Major Banks
COF/PI,"Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Serie",18.99,-0.15772871,-0.03,Sell,161028,3057921.72,39845372136,1.45410273,13.097,Finance,Major Banks
COF,Capital One Financial Corporation,104.46,2.15137884,2.2,Buy,4096965,427968963.9,39845372135.99999,7.99871359,13.097,Finance,Major Banks
COEP,"Coeptis Therapeutics Holdings, Inc.",1.07,4.90196078,0.05,Neutral,87952,94108.64,26900909,,-3.6102,Health Technology,Biotechnology
COE,51Talk Online Education Group,8.5,-3.95480226,-0.35,Buy,12361,105068.5,47857298,,-1.7922,Technology Services,Internet Software/Services
CODX,"Co-Diagnostics, Inc.",1.17,-6.4,-0.08,Sell,276793,323847.81,36022979,,-1.2548,Health Technology,Biotechnology
CODI/PC,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares,24.3638,0.05667351,0.0138,Sell,1718,41857.0084,1419944567,,-1.0499,Finance,Investment Managers
CODI/PB,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holding,24.29,1.16618076,0.28,Sell,642,15594.18,1419944567,,-1.0499,Finance,Investment Managers
CODI/PA,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings,23.42,-1.34793597,-0.32,Sell,5944,139208.48,1419944567,,-1.0499,Finance,Investment Managers
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,19.75,-2.17929668,-0.44,Strong Sell,319934,6318696.5,1419944567,,-1.0499,Finance,Investment Managers
CODA,"Coda Octopus Group, Inc.",5.85,-7.72870662,-0.49,Strong Sell,91943,537866.55,65038514,15.87516961,0.3776,Electronic Technology,Aerospace & Defense
COCP,"Cocrystal Pharma, Inc.",1.98,-2.94117647,-0.06,Sell,33302,65937.96,20144104,,-10.0038,Health Technology,Pharmaceuticals: Major
COCO,"The Vita Coco Company, Inc.",26.79,-6.91452397,-1.99,Sell,1750641,46899672.39,1511912235.9999998,53.51578106,0.5189,Consumer Non-Durables,Food: Major Diversified
CNYA,iShares MSCI China A ETF,28.12,-1.1077897,-0.315,Sell,181313,5098521.56,,,,Miscellaneous,Investment Trusts/Mutual Funds
CNXT,VanEck ChiNext ETF,25.318,-0.98514269,-0.2519,Strong Sell,1005,25444.59,,,,Miscellaneous,Investment Trusts/Mutual Funds
CNXN,"PC Connection, Inc.",53.43,-0.68773234,-0.37,Buy,475464,25404041.52,1402899899,18.60246501,2.888,Technology Services,Information Technology Services
CNXC,Concentrix Corporation,73.89,-0.60532688,-0.45,Sell,571060,42195623.4,3846238240,10.21751455,7.2763,Commercial Services,Miscellaneous Commercial Services
CNXA,Connexa Sports Technologies Inc.,0.089,-11.88118812,-0.012,Sell,23360513,2079086.547,2149219,,-2.6862,Process Industries,Containers/Packaging
CNX,CNX Resources Corporation,21.71,-2.03068592,-0.45,Neutral,5398227,117195508.17,3505403598,2.29495026,11.4724,Energy Minerals,Integrated Oil
CNVS,Cineverse Corp.,1.32,5.6,0.07,Neutral,69875,92235,16218071,,-0.8201,Consumer Services,Movies/Entertainment
CNTY,"Century Casinos, Inc.",5.85,-0.84745763,-0.05,Sell,200254,1171485.9,177459351,,-0.1427,Consumer Services,Casinos/Gaming
CNTX,Context Therapeutics Inc.,0.9652,-7.19230769,-0.0748,Sell,34813,33601.5076,15410434,,-1.1732,Health Technology,Pharmaceuticals: Major
CNTG,Centogene N.V.,1.06,0,0,Sell,14532,15403.92,29251585,,,Commercial Services,Miscellaneous Commercial Services
CNTB,Connect Biopharma Holdings Limited,0.7601,-9.51190476,-0.0799,Sell,4193,3187.0993,41836852,,-1.5856,Health Technology,Pharmaceuticals: Major
CNTA,Centessa Pharmaceuticals plc,6.96,-1.41643059,-0.1,Buy,92299,642401.04,663285728,,-1.8274,Health Technology,Pharmaceuticals: Major
CNSP,"CNS Pharmaceuticals, Inc.",1.5,3.44827586,0.05,Sell,28877,43315.5,6302895,,-10.0078,Health Technology,Pharmaceuticals: Major
CNSL,"Consolidated Communications Holdings, Inc.",3.51,-4.09836066,-0.15,Strong Sell,1440235,5055224.85,409302949,,-2.8333,Communications,Major Telecommunications
CNS,Cohen & Steers Inc,63.8,-0.63852982,-0.41,Buy,271666,17332290.8,3134484051.9999995,21.8508117,2.9407,Finance,Investment Managers
CNRG,SPDR S&P Kensho Clean Power ETF,73.8085,-1.48358249,-1.1115,Strong Sell,12674,935448.929,,,,Miscellaneous,Investment Trusts/Mutual Funds
CNQ,Canadian Natural Resources Limited,64.28,-0.6030617,-0.39,Buy,1919394,123378646.32,70102353537.55795,12.55663103,5.17548576,Energy Minerals,Oil & Gas Production
CNP,"CenterPoint Energy, Inc (Holding Co)",29.08,0.34506556,0.1,Buy,8456512,245915368.95999995,18354833057,25.19494022,1.1586,Utilities,Electric Utilities
CNOBP,"ConnectOne Bancorp, Inc. - Depositary Shares (each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock,",17.3,-1.08633505,-0.19,Sell,5099,88212.7,723470158,6.69323326,2.5944,Finance,Regional Banks
CNOB,"ConnectOne Bancorp, Inc.",18.58,-2.10748156,-0.4,Sell,387069,7191742.02,723470157.9999999,7.18845514,2.5944,Finance,Regional Banks
CNO/PA,"CNO Financial Group, Inc. 5.125% Subordinated Debentures due 2060",16.14,0.2484472,0.04,Buy,1990,32118.6,2696101611,,,Finance,Multi-Line Insurance
CNO,"CNO Financial Group, Inc.",23.86,-0.08375209,-0.02,Buy,1700464,40573071.04,2696101611,12.50458571,1.9355,Finance,Multi-Line Insurance
CNNE,"Cannae Holdings, Inc.",19.61,-0.6585613,-0.13,Sell,808878,15862097.58,1438823501,,-0.1608,Consumer Services,Restaurants
CNMD,CONMED Corporation,107.68,-0.12058251,-0.13,Sell,657734,70824797.12,3310056485,38.00381168,2.894,Health Technology,Medical Specialties
CNM,"Core & Main, Inc.",28.22,-4.14402174,-1.22,Sell,9247094,260952992.67999995,6383981289,13.37504147,2.1245,Distribution Services,Wholesale Distributors
CNK,"Cinemark Holdings, Inc.",16.77,1.51331719,0.25,Strong Buy,4545834,76233636.17999999,2039795372.0000005,,-0.0751,Consumer Services,Movies/Entertainment
CNI,Canadian National Railway Company,116.4,0.81413477,0.94,Buy,1635338,190353343.2,76311835087.66574,19.7682063,5.9039344,Transportation,Railroads
CNHI,CNH Industrial N.V.,13.48,-0.51660517,-0.07,Sell,75300870,1015055727.6,17987084780,7.82583454,1.7388,Producer Manufacturing,Trucks/Construction/Farm Machinery
CNGLU,Canna-Global Acquisition Corp,10.75,-0.64695009,-0.07,Strong Buy,251,2698.25,71354951,,,Finance,Financial Conglomerates
CNGL,Canna-Global Acquisition Corp,10.81,-0.09242144,-0.01,Buy,6104,65984.24,71454101.00138953,,-0.0144,Finance,Financial Conglomerates
CNFRL,"Conifer Holdings, Inc. - Senior Unsecured Notes",24.81,0.21570006,0.0534,Buy,610,15134.1,17845407,,-0.2702,Finance,Property/Casualty Insurance
CNFR,"Conifer Holdings, Inc.",1.46,28.07017544,0.32,Buy,19758,28846.68,17845407,,-0.2702,Finance,Property/Casualty Insurance
CNF,CNFinance Holdings Limited,3.1,1.63934426,0.05,Sell,7506,23268.6,212604696,8.99332753,0.3566,Finance,Finance/Rental/Leasing
CNEY,CN Energy Group Inc.,0.141099,16.08309338,0.019549,Sell,5124552,723083.272548,5985020,,,Producer Manufacturing,Electrical Products
CNET,ZW Data Action Technologies Inc.,1.02,-1.92307692,-0.02,Sell,4649,4741.98,7348596,,-1.3806,Commercial Services,Advertising/Marketing Services
CNDT,Conduent Incorporated,3.13,-0.94936709,-0.03,Sell,870481,2724605.53,681537848,,-1.5741,Commercial Services,Miscellaneous Commercial Services
CNDB.U,Concord Acquisition Corp III,10.65,0.18814675,0.02,Buy,400,4260,134374947,,,Finance,Financial Conglomerates
CNDB,Concord Acquisition Corp III,10.61,0,0,Buy,2860,30344.6,134374947,43.37694195,0.2446,Finance,Financial Conglomerates
CNDA.U,Concord Acquisition Corp II,10.27,0.68627451,0.07,Buy,2700,27729,358174671,,,Finance,Financial Conglomerates
CNDA,Concord Acquisition Corp II,10.23,-0.09765625,-0.01,Sell,12807,131015.61,358174670.99999994,37.72123894,0.2712,Finance,Financial Conglomerates
CNCR,Range Cancer Therapeutics ETF,11.45,-0.86580087,-0.1,Sell,429,4912.05,,,,Miscellaneous,Investment Trusts/Mutual Funds
CNC,Centene Corporation,67.81,0.29581423,0.2,Buy,5347995,362647540.95,36717702349,13.97136087,4.8844,Health Services,Managed Health Care
