Ticker,GF Value,GFValuediff,AveragePriceTarget,SmartScore,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
BKR,29.06,-14.979520187244006,41.38,8.0,34.18,34393075172.92891,Industrial Services,Contract Drilling,21.06495026331189
BKH,86.01,57.52747252747253,54.75,7.0,54.6,3712343318.390208,Utilities,Electric Utilities,0.2747252747252721
BKDT,0.0,-100.0,,,78.5,1042839226.0,Health Services,Hospital/Nursing Management,
BKD,4.29,-23.40516702672785,7.5,6.0,5.6009,1054302927.9609026,Health Services,Hospital/Nursing Management,33.90705065257369
BK,53.27,3.0168245987236557,53.46,7.0,51.71,39768778534.15603,Finance,Investment Banks/Brokers,3.3842583639528137
BJ,73.74,11.288862058557182,73.18,1.0,66.26,8837824882.445797,Retail Trade,Specialty Stores,10.443706610322971
BIPC,40.36,11.831532280410071,36.0,9.0,36.09,4756324368.351672,Utilities,Gas Distributors,-0.2493765586035007
BIP/PB,0.0,-100.0,37.5,8.0,15.8884,20492870024.0,Utilities,Alternative Power Generation,136.0212482062385
BIP/PA,0.0,-100.0,37.5,8.0,16.62,20492870024.0,Utilities,Alternative Power Generation,125.6317689530686
BIP,46.65,46.421845574387945,37.5,8.0,31.86,20786464150.41834,Utilities,Alternative Power Generation,17.70244821092279
BIO,514.87,60.338196596234994,479.0,4.0,321.115,9360152264.091656,Health Technology,Medical Specialties,49.16774364324307
BILL,304.02,257.96538325679967,88.65,7.0,84.93,9066761014.464024,Technology Services,Packaged Software,4.380077711056162
BILI,25.1,127.97456857402364,16.05,3.0,11.01,4645656705.791999,Technology Services,Packaged Software,45.7765667574932
BIIB,239.66,-6.437634198711685,311.0,8.0,256.15,37115648866.93434,Health Technology,Pharmaceuticals: Major,21.41323443294945
BIDU,142.77,23.27418728144024,170.41,8.0,115.815,40371048745.08801,Technology Services,Internet Software/Services,47.13983508181151
BHVN,0.0,-100.0,39.86,8.0,40.0534,3213630829.8265967,Health Technology,Pharmaceuticals: Major,-0.4828553880569539
BHP,58.94,-13.285272914521114,62.67,8.0,67.97,171401523811.26312,Non-Energy Minerals,Steel,-7.797557746064437
BHLB,33.93,35.99198396793587,21.0,4.0,24.95,1089572473.3941455,Finance,Regional Banks,-15.831663326653304
BHFAP,0.0,-100.0,,,21.22,3443303269.0,Finance,Life/Health Insurance,
BHFAO,0.0,-100.0,,,22.1,3443303269.0,Finance,Life/Health Insurance,
BHFAN,0.0,-100.0,,,18.104,3443303269.0,Finance,Life/Health Insurance,
BHFAM,0.0,-100.0,,,15.54,3443303269.0,Finance,Life/Health Insurance,
BHFAL,0.0,-100.0,,,21.5,3443303269.0,Finance,Life/Health Insurance,
BHF,34.24,-36.08362889677058,50.0,3.0,53.57,3439450981.1734104,Finance,Life/Health Insurance,-6.664177711405637
BHE,32.23,14.41249556265529,29.0,9.0,28.17,1005157745.7551897,Electronic Technology,Electronic Production Equipment,2.94639687610933
BHC,11.14,47.64744864148444,9.0,8.0,7.545,2755396811.972782,Health Technology,Pharmaceuticals: Other,19.284294234592444
BGNE,403.92,129.0055561855086,263.95,8.0,176.38,18618662914.304,Health Technology,Pharmaceuticals: Major,49.64848622292777
BGC,5.23,-21.706586826347294,8.0,7.0,6.68,3314908810.0,Finance,Investment Banks/Brokers,19.760479041916174
BG,97.51,-3.307055382021909,137.5,6.0,100.845,14651566741.180237,Process Industries,Agricultural Commodities/Milling,36.34786057811493
BFH,67.35,95.330626450116,33.44,2.0,34.48,1700919811.5048285,Finance,Regional Banks,-3.016241299303942
BFAM,124.26,33.02644256503587,86.8,5.0,93.41,5408897261.568997,Commercial Services,Miscellaneous Commercial Services,-7.076330157370731
BF.B,77.85,34.52566096423017,63.24,3.0,57.87,27903505486.03858,Consumer Non-Durables,Beverages: Alcoholic,9.279419388284094
BERY,60.38,-11.37531190371348,75.88,6.0,68.13,7869015176.59617,Producer Manufacturing,Miscellaneous Manufacturing,11.37531190371349
BEPC,42.91,46.10146407899215,33.0,7.0,29.37,5276387150.172379,Utilities,Electric Utilities,12.359550561797748
BEP/PA,0.0,-100.0,27.59,9.0,17.32,7789812634.226601,Utilities,Electric Utilities,59.29561200923787
BEP,36.89,35.07872574148664,27.59,9.0,27.31,7878291822.85981,Utilities,Electric Utilities,1.025265470523622
BEN,26.72,-10.365649111036566,24.5,7.0,29.81,14743560019.764463,Finance,Investment Managers,-17.81281449178128
BEKE,41.66,167.90996784565914,24.3,7.0,15.55,19118499093.376,Finance,Real Estate Development,56.2700964630225
BECN,82.75,-5.933841082187108,101.38,8.0,87.97,5568635066.884259,Distribution Services,Wholesale Distributors,15.243833124928948
BEAM,0.0,-100.0,44.45,8.0,28.7311,2341701020.678743,Health Technology,Biotechnology,54.710400924433806
BE,25.06,68.98293312834205,18.46,6.0,14.8299,3322620863.064676,Producer Manufacturing,Electrical Products,24.478250021915187
BDX,262.96,7.739582906543199,279.18,3.0,244.07,70668575039.61354,Health Technology,Medical Specialties,14.385217355676655
BDJ,0.0,-100.0,,,7.86,1450820000.0,Miscellaneous,Investment Trusts/Mutual Funds,
BDC,74.51,-3.981958762886584,85.0,9.0,77.6,3234492841.744096,Producer Manufacturing,Electrical Products,9.536082474226813
BCSF,0.0,-100.0,15.13,7.0,15.62,1008462525.6188627,Finance,Financial Conglomerates,-3.137003841229184
BCS,0.0,-100.0,6.66,4.0,7.87,29043131966.649,Finance,Investment Banks/Brokers,-15.374841168996188
BCRX,21.81,262.42480640765723,14.5,6.0,6.0178,1232501887.1729517,Health Technology,Biotechnology,140.9518428661637
BCPC,146.36,-0.1364628820960621,135.0,6.0,146.56,4725249492.112525,Consumer Non-Durables,Food: Specialty/Candy,-7.88755458515284
BCO,77.88,-12.4451939291737,94.0,9.0,88.95,4007299013.228552,Commercial Services,Miscellaneous Commercial Services,5.677346824058456
BCH,22.92,0.4382120946538186,21.0,5.0,22.82,11535652412.464497,Finance,Major Banks,-7.9754601226993875
BCE,48.66,24.70527934392617,43.14,6.0,39.02,35596941019.99184,Communications,Major Telecommunications,10.558687852383386
BCC,70.91,-43.43265127039209,115.75,5.0,125.355,4962782471.927375,Distribution Services,Wholesale Distributors,-7.662239240556822
BC/PC,0.0,-100.0,90.1,7.0,24.49,6675514834.0,Producer Manufacturing,Auto Parts: OEM,267.9052674561045
BC/PB,0.0,-100.0,90.1,7.0,25.07,6675514834.0,Producer Manufacturing,Auto Parts: OEM,259.39369764658954
BC/PA,0.0,-100.0,90.1,7.0,24.9599,6675514834.0,Producer Manufacturing,Auto Parts: OEM,260.9790103325734
BC,94.19,-2.906916812699729,90.1,7.0,97.01,6675514834.0,Producer Manufacturing,Auto Parts: OEM,-7.122977012679117
BBY,81.92,7.591279222484897,74.87,7.0,76.14,16400248752.705889,Retail Trade,Electronics/Appliance Stores,-1.6679800367743578
BBWI,46.17,6.702103073723131,39.88,6.0,43.27,9776449928.270817,Retail Trade,Apparel/Footwear Retail,-7.834527386179802
BBU,30.35,50.24752475247526,27.5,10.0,20.2,1506919939.1566267,Commercial Services,Miscellaneous Commercial Services,36.13861386138615
BBIO,1.89,-95.24169184290032,50.13,8.0,39.72,6909971031.95669,Health Technology,Biotechnology,26.208459214501524
BBD,3.66,6.240928882438325,3.5,7.0,3.445,35496892337.6872,Finance,Major Banks,1.5965166908563182
BB,7.03,95.83809231969246,4.4,4.0,3.5897,2095336972.6285653,Technology Services,Packaged Software,22.57291695684877
BAX,82.5,109.71021860701576,41.91,9.0,39.34,19958105874.26985,Health Technology,Medical Specialties,6.532791052363988
BATRK,33.34,-14.414067513797962,,,38.955,2399677360.937835,Consumer Services,Movies/Entertainment,
BASE,0.0,-100.0,24.88,6.0,22.6777,1090154204.8954833,Technology Services,Packaged Software,9.71130229256052
BAP,162.32,6.509186351706028,170.05,6.0,152.4,12120844363.100918,Finance,Major Banks,11.581364829396328
BANR,61.74,13.08727905485851,51.33,6.0,54.595,1875234307.529816,Finance,Regional Banks,-5.980401135635133
BANF,98.82,1.0532774312301736,88.0,4.0,97.79,3219383092.542303,Finance,Regional Banks,-10.011248593925766
BANC/PF,0.0,-100.0,16.1,9.0,24.0,2121635468.9999995,Finance,Regional Banks,-32.916666666666664
BANC,20.42,50.81240768094537,16.1,9.0,13.54,2139012974.7029035,Finance,Regional Banks,18.906942392909915
BAM,0.0,-100.0,38.16,6.0,39.685,15543911041.096409,Finance,Investment Managers,-3.8427617487715904
BALL,75.93,33.01217482701236,57.7,5.0,57.085,17998969342.115105,Process Industries,Containers/Packaging,1.0773408075676658
BAH,115.11,-8.762335037450962,135.0,9.0,126.165,16449544961.704103,Commercial Services,Miscellaneous Commercial Services,7.002734514326471
BAC/PS,0.0,-100.0,35.15,9.0,21.3,262735906233.0,Finance,Major Banks,65.02347417840375
BAC/PQ,0.0,-100.0,35.15,9.0,18.925,262735906233.0,Finance,Major Banks,85.73315719947158
BAC/PP,0.0,-100.0,35.15,9.0,18.58,262735906233.0,Finance,Major Banks,89.18191603875135
BAC/PO,0.0,-100.0,35.15,9.0,19.62,262735906233.0,Finance,Major Banks,79.1539245667686
BAC/PN,0.0,-100.0,35.15,9.0,22.018,262735906233.0,Finance,Major Banks,59.64211100009082
BAC/PM,0.0,-100.0,35.15,9.0,23.36,262735906233.0,Finance,Major Banks,50.47089041095891
BAC/PL,0.0,-100.0,35.15,9.0,1221.0,262735906233.0,Finance,Major Banks,-97.12121212121212
BAC/PK,0.0,-100.0,35.15,9.0,24.87,262735906233.0,Finance,Major Banks,41.33494169682347
BAC/PE,0.0,-100.0,35.15,9.0,22.168,262735906233.0,Finance,Major Banks,58.561891014074334
BAC/PB,0.0,-100.0,35.15,9.0,25.17,262735906233.0,Finance,Major Banks,39.650377433452505
BAC,40.32,20.574162679425847,35.15,9.0,33.44,264635201940.7084,Finance,Major Banks,5.113636363636367
BABA,111.68,48.37252557459813,125.92,10.0,75.27,191037613800.96005,Retail Trade,Internet Retail,67.29108542580046
BA,231.82,-11.57814436921904,276.05,10.0,262.175,158609787631.09784,Electronic Technology,Aerospace & Defense,5.292266615810051
B,48.61,54.35862261682481,26.0,4.0,31.4916,1595833577.6381292,Producer Manufacturing,Industrial Machinery,-17.438301007252726
AZUL,22.89,129.8285071689626,16.0,7.0,9.9596,1166880510.9528,Transportation,Airlines,60.64902204907827
AZTA,110.45,69.70116002151035,64.5,5.0,65.085,3626432660.738928,Health Services,Medical/Nursing Services,-0.8988246139663422
AZPN,237.32,9.888176324867452,198.33,6.0,215.965,13756831163.972368,Technology Services,Packaged Software,-8.165674993633223
AZN,72.99,9.005376344086024,81.0,7.0,66.96,206045344360.12448,Health Technology,Pharmaceuticals: Major,20.967741935483883
AZEK,32.62,-15.18460738429538,39.0,9.0,38.46,5680519343.308294,Producer Manufacturing,Building Products,1.4040561622464875
AYX,91.94,94.91202035191858,51.94,9.0,47.17,3408687158.490686,Technology Services,Packaged Software,10.11235955056179
AYI,194.3,-3.338142380976061,197.4,8.0,201.01,6206206445.44996,Producer Manufacturing,Electrical Products,-1.7959305507188623
AY,29.23,35.32407407407407,22.43,8.0,21.6,2506790722.8239665,Utilities,Alternative Power Generation,3.842592592592585
AXTA,32.81,-4.036267914594898,35.0,6.0,34.19,7524639080.28147,Process Industries,Industrial Specialties,2.369113775957889
AXSM,0.0,-100.0,119.29,8.0,76.91,3639346432.3930736,Health Technology,Biotechnology,55.103367572487336
AXS/PE,0.0,-100.0,64.75,7.0,21.3,4645670944.0,Finance,Multi-Line Insurance,203.9906103286385
AXS,58.91,8.181066936002201,64.75,7.0,54.455,4641835068.908624,Finance,Multi-Line Insurance,18.90551831787715
AXP,216.64,16.510702377110892,180.69,8.0,185.94,135502941608.64886,Finance,Finance/Rental/Leasing,-2.8234914488544693
AXON,241.25,-6.29248397747135,254.86,10.0,257.45,19291714325.807896,Electronic Technology,Aerospace & Defense,-1.006020586521645
AXNX,101.46,65.13671875,71.38,7.0,61.44,3112674875.538845,Health Technology,Medical Specialties,16.178385416666664
AXL,9.38,7.077625570776267,8.29,5.0,8.76,1025454748.3298968,Producer Manufacturing,Auto Parts: OEM,-5.365296803652975
AX,59.66,8.275862068965509,56.0,7.0,55.1,3181042255.758912,Finance,Major Banks,1.6333938294010864
AWR,96.15,16.98503467575132,79.0,7.0,82.19,3039435095.7765484,Utilities,Water Utilities,-3.88125076043314
AWK,155.37,17.482041587901705,139.67,6.0,132.25,25749736492.374523,Utilities,Water Utilities,5.6105860113421455
AWI,106.03,7.372151898734178,89.2,6.0,98.75,4362803323.231682,Producer Manufacturing,Miscellaneous Manufacturing,-9.670886075949364
AVY,186.41,-6.729710797558299,208.78,9.0,199.86,16094981481.775532,Process Industries,Containers/Packaging,4.463124186930845
AVTR,26.03,12.392055267702942,24.33,10.0,23.16,15665103266.883352,Process Industries,Chemicals: Specialty,5.051813471502583
AVT,51.34,2.659468106378735,45.0,2.0,50.01,4525172965.805789,Distribution Services,Electronics Distributors,-10.017996400719852
AVPT,0.0,-100.0,9.63,8.0,8.33,1529902512.0155504,Technology Services,Data Processing Services,15.606242496998808
AVNT,38.12,-6.459726397153549,43.67,5.0,40.7525,3715056487.3914256,Process Industries,Chemicals: Major Diversified,7.159069995705795
AVNS,35.38,52.10662080825451,22.0,1.0,23.26,1079858781.1665945,Health Technology,Medical Specialties,-5.417024935511615
AVDX,0.0,-100.0,12.5,9.0,12.28,2494652381.809524,Technology Services,Packaged Software,1.7915309446254124
AVDL,0.56,-95.95959595959596,21.17,8.0,13.86,1287397088.0,Health Technology,Pharmaceuticals: Major,52.74170274170276
AVB,195.57,3.624225083452553,190.0,4.0,188.73,26508518581.0,Finance,Real Estate Investment Trusts,0.6729189847930961
AVAV,129.18,1.3176470588235347,145.5,10.0,127.5,3587225088.302481,Electronic Technology,Aerospace & Defense,14.117647058823527
AVA,46.39,29.148106904231625,29.0,5.0,35.92,2779044554.634421,Utilities,Electric Utilities,-19.26503340757239
AUR,0.0,-100.0,4.25,9.0,4.3399,6595731359.25239,Technology Services,Packaged Software,-2.071476301297267
AUPH,27.32,192.18938834878776,14.0,7.0,9.3501,1342750570.3984091,Health Technology,Biotechnology,49.73101891958376
AUB/PA,0.0,-100.0,33.0,7.0,21.3,2717086202.0,Finance,Regional Banks,54.92957746478873
AUB,37.6,2.6481026481026446,33.0,7.0,36.63,2747842837.638322,Finance,Regional Banks,-9.909909909909915
ATUS,10.34,280.14705882352933,5.7,5.0,2.72,1738341111.8195488,Communications,Major Telecommunications,109.55882352941175
ATSG,31.82,85.8644859813084,21.2,6.0,17.12,1117471965.9940865,Transportation,Airlines,23.831775700934568
ATS,40.71,-6.499770326136882,48.78,8.0,43.54,3502713807.394585,Producer Manufacturing,Industrial Machinery,12.03491042719339
ATRC,67.32,83.83397050791916,55.63,7.0,36.62,1735607887.6623085,Health Technology,Medical Specialties,51.91152375750957
ATR,128.81,1.9671482287749849,138.5,5.0,126.325,8309818575.877611,Process Industries,Containers/Packaging,9.637838907579654
ATO,115.78,1.1355695317959444,120.6,8.0,114.48,16999834559.578022,Utilities,Gas Distributors,5.345911949685527
ATMU,0.0,-100.0,26.6,10.0,24.12,2009142834.42114,Producer Manufacturing,Auto Parts: OEM,10.281923714759538
ATKR,139.84,-11.806256306760847,173.33,7.0,158.56,5890398860.892617,Producer Manufacturing,Electrical Products,9.315085771947532
ATI,29.07,-36.36164623467601,52.0,5.0,45.68,5827726889.09797,Non-Energy Minerals,Other Metals/Minerals,13.8353765323993
ATHM,31.35,11.28860489882854,35.75,3.0,28.17,3387927174.656,Technology Services,Internet Software/Services,26.908058217962363
ATGE,48.48,-18.84834281888183,54.33,7.0,59.74,2379351804.0819974,Consumer Services,Other Consumer Services,-9.055908938734522
ATEC,17.45,14.87820934825543,21.85,6.0,15.19,2070406976.080506,Health Technology,Medical Specialties,43.84463462804478
ATAT,0.0,-100.0,24.47,3.0,17.015,2270986548.0,Consumer Services,Hotels/Resorts/Cruise lines,43.81428151630912
ASTS,2.49,-57.068965517241374,23.0,7.0,5.8,1262516205.9208262,Communications,Specialty Telecommunications,296.55172413793105
ASTL,0.0,-100.0,13.2,10.0,9.755,1010649862.5610985,Producer Manufacturing,Metal Fabrication,35.31522296258327
ASR,340.45,14.325531414755352,275.18,4.0,297.79,8939781191.826937,Transportation,Other Transportation,-7.592598811242826
ASPN,11.5,-22.76695768972465,21.0,9.0,14.89,1046125647.7315753,Process Industries,Industrial Specialties,41.03425117528543
ASO,47.81,-23.845052317700404,67.5,9.0,62.7799,4655216486.584751,Retail Trade,Specialty Stores,7.518489197975789
ASND,1579.82,1188.7021779916795,147.0,6.0,122.59,6886988241.0,Health Technology,Pharmaceuticals: Major,19.91190146015172
ASML,906.24,20.248394458892843,754.25,8.0,753.64,300714351356.6836,Electronic Technology,Semiconductors,0.0809405020964935
ASH,105.93,23.26041424249477,90.29,5.0,85.94,4364970047.817478,Consumer Non-Durables,Food: Specialty/Candy,5.061670933209226
ASGN,120.74,26.827731092436963,89.86,5.0,95.2,4493440101.62985,Technology Services,Information Technology Services,-5.609243697478995
ASB/PF,0.0,-100.0,19.25,4.0,20.07,3198412589.0,Finance,Major Banks,-4.085700049825611
ASB/PE,0.0,-100.0,19.25,4.0,20.05,3198412589.0,Finance,Major Banks,-3.990024937655864
ASB,22.62,5.405405405405406,19.25,4.0,21.46,3239166312.408684,Finance,Major Banks,-10.298229263746508
ASAN,30.7,58.90269151138716,20.75,6.0,19.32,4299371252.195122,Technology Services,Packaged Software,7.401656314699792
ARWR,42.02,40.62918340026776,49.38,2.0,29.88,3210074545.343532,Health Technology,Biotechnology,65.26104417670685
ARW,162.94,31.20219019244706,116.33,3.0,124.19,6726055578.628748,Distribution Services,Electronics Distributors,-6.32901199774539
ARVN,109.21,189.22139830508476,55.73,10.0,37.76,2077763062.483272,Health Technology,Biotechnology,47.59004237288136
ARRY,21.59,26.294238081310333,25.08,8.0,17.095,2585045811.5690746,Electronic Technology,Semiconductors,46.7095642000585
AROC,10.47,-33.18442884492661,17.0,8.0,15.67,2445428600.1812906,Industrial Services,Oilfield Services/Equipment,8.487555839183152
ARMK,35.17,25.696926375982848,31.32,10.0,27.98,7317007158.60043,Consumer Services,Restaurants,11.93709792709078
ARM,0.0,-100.0,65.43,6.0,71.545,72996657671.0,Electronic Technology,Semiconductors,-8.547068278705703
ARLP,21.72,9.090909090909085,28.0,8.0,19.91,2531067477.4357543,Energy Minerals,Coal,40.632847815168255
ARI,17.2,36.833731105807466,10.25,10.0,12.57,1765569032.0,Finance,Real Estate Investment Trusts,-18.45664280031822
ARHS,0.0,-100.0,13.06,7.0,11.35,1592211024.9999998,Consumer Durables,Home Furnishings,15.066079295154193
ARGX,955.9,161.86888748869958,488.11,4.0,365.03,19427843414.45993,Health Technology,Pharmaceuticals: Other,33.717776621099645
ARES,61.28,-47.376556462000856,117.7,6.0,116.45,21611581984.45129,Finance,Investment Managers,1.07342206955775
ARE,182.56,40.67966402096015,132.55,9.0,129.77,22397917858.0,Finance,Real Estate Investment Trusts,2.142251676042229
ARDX,8.61,34.84729835552075,10.25,6.0,6.385,1482199273.3759935,Health Technology,Pharmaceuticals: Major,60.53249804228661
ARCO,9.11,-26.70957361222848,14.75,9.0,12.43,2617690183.6757627,Consumer Services,Restaurants,18.66452131938858
ARCH,125.67,-25.46139556291563,186.5,9.0,168.5972,3097039608.7227054,Energy Minerals,Coal,10.618681686291358
ARCC,34.76,76.58115316230634,20.93,6.0,19.685,11209360846.54205,Finance,Investment Managers,6.324612649225304
ARCB,93.15,-22.29729729729729,129.0,10.0,119.88,2836584589.104944,Transportation,Trucking,7.607607607607612
AR,17.41,-23.824108510172827,32.0,3.0,22.855,6868933333.88906,Energy Minerals,Oil & Gas Production,40.01312623058411
AQNU,0.0,-100.0,,,22.33,4403311001.524201,Utilities,Electric Utilities,
AQNB,0.0,-100.0,,,24.51,4403311001.524201,Utilities,Electric Utilities,
